SITE_ID,DEPTHMAX,2007 catchment data.PCT_BARREN_BSN,2007 catchment data.PCT_DEVELOPED_BSN,2007 catchment data.PCT_FOREST_BSN,2007 catchment data.PCT_SHRUBLAND_BSN,2007 catchment data.PCT_GRASS_BSN,catchment_Forestall,2007 catchment data.PCT_AGRIC_BSN,2007 catchment data.PCT_WETLAND_BSN,2007 buffer data.PCT_DEVELOPED_BUFR,2007 buffer data.PCT_BARREN_BUFR,2007 buffer data.PCT_FOREST_BUFR,2007 buffer data.PCT_SHRUBLAND_BUFR,2007 buffer data.PCT_GRASS_BUFR,buffer_forest_all,2007 buffer data.PCT_AGRIC_BUFR,2007 buffer data.PCT_WETLAND_BUFR,NUT_REG,Residence time,Catchment Area (km2),Lake Area (Km2),Relative Catchment Size,LON_DD,LAT_DD,ELEV_PT,Table1.CL_PPM
NLA06608-0209,27.6,0.7,31.8,52.2,1.7,1,54.9,2.2,2.8,15.8,0.3,1.7,0.1,0.2,2,0,3.5,II,1.32,257.8505715,19.34331091,13.33021905,-122.0836788,47.57601003,9.1,3.355
NLA06608-0211,1.4,0.3,3.6,26.5,0.3,2.7,29.5,46.3,10.1,2.4,0,30.4,0,0,30.4,4.1,12.9,VII,0.7,9.724802597,0.579621309,16.77785555,-95.76982211,47.46534213,387.71,4.04
NLA06608-0212,13.2,0.1,2.2,81.6,0.8,3,85.4,7.9,0,0.9,2.2,27.8,0,0.4,28.2,1.8,0,IX,0.08,1119.799721,27.61794457,40.54609199,-86.46847503,39.02766863,172.67,4.502
NLA06608-0215,9.8,0.1,5.6,14.1,1.1,5.6,20.8,58,8.3,7.4,0,11.8,4.7,1.3,17.8,9.6,2.7,VII,1.38,320.8448067,3.853673642,83.25687033,-94.96441345,45.2593824,355.29,15.677
NLA06608-0216,1.1,0,3.2,1.7,0,11.9,13.6,81.7,0.1,0.6,0,3.3,0,14.1,17.4,58,0,VI,0.27,18.2019,0.32084077,56.7318798,-96.52877618,40.3285507,425.89,4.062
NLA06608-0217,5,0,7.6,43.4,1.2,2.5,47.1,40.9,0.6,2.1,0,49.2,1.2,4.4,54.8,17.4,0.2,IX,0.27,23.52330719,0.551955377,42.61813214,-79.1460479,36.15288306,186.84,4.526
NLA06608-0219,9.8,0,5.3,13,0.1,0,13.1,76.8,3,14.1,0,13.5,0,0,13.5,17.9,11.4,VII,1.05,36.16669031,0.470075084,76.93811381,-85.37102925,41.40043649,284.71,23.274
NLA06608-0220,1.2,0,0.5,0,0,76.6,76.6,0,9.8,2.6,0,0,0,36.4,36.4,0,1.1,IV,0.71,8.322770637,0.201812734,41.24006683,-100.5303638,42.50465482,884.56,21.81
NLA06608-0221,2.1,1.5,1.1,84.4,0,0,84.4,7.4,5.1,0,0,65.5,0,0,65.5,0.8,23.9,IX,0.1,12.63317123,0.184327579,68.53652231,-76.82122952,37.29913592,2.67,5.587
NLA06608-0222,3.5,0,6.2,0,0.3,25.2,25.5,62.9,3.3,10.9,0.6,0,0,26.7,26.7,19.2,5.2,V,1.38,15.13102953,0.203065788,74.51294321,-102.9398075,48.40689317,696.09,56.909
NLA06608-0223,3.6,0.1,29.2,44.6,1.2,4,49.8,17,1.7,39.4,0,24.4,0.4,0.6,25.4,2.6,5.5,IX,0.17,17.45737114,0.275773189,63.30336609,-84.20752986,33.58413004,221.93,5.178
NLA06608-0224,8.6,5.2,1.2,43.3,0,2,45.3,25.1,4.8,3.6,7.9,16,0,1.2,17.2,28.9,8.2,XI,1.18,2.996840496,0.706473498,4.241971574,-90.58984208,37.64783657,323.96,3.677
NLA06608-0225,17.3,0.4,0,0.1,20.9,61.5,82.5,0.1,3.5,0,0.5,0,13.7,42.5,56.2,0,8.2,V,4.14,9.120080836,2.056045623,4.435738553,-112.5389845,47.48039976,1355,0.822
NLA06608-0226,2.9,0,19.5,61.2,7.2,0,68.4,0,3.8,23.5,0,50.8,6.1,0,56.9,2.6,6.8,XIV,0.21,0.318837545,0.050551733,6.307153604,-71.24740864,43.19952563,189.39,5.078
NLA06608-0228,5.4,0,4.3,0.1,7.7,64.9,72.7,5.5,8.7,5.9,0,0,2.9,2.6,5.5,0.4,36,IV,0.59,20.65235223,2.172780867,9.505032258,-103.6093941,38.06219707,1268.59,21.078
NLA06608-0229,10.4,0,0.8,74.3,1,0.1,75.4,0,14.6,2.4,0,23.7,0.1,0,23.8,0,8.4,VIII,0.05,1013.02776,16.8302987,60.19071783,-74.449008,43.95295544,495.93,3.894
NLA06608-0234,6.8,0.5,18.3,38.6,0.3,1.9,40.8,34.6,2,33.5,1.1,12.6,0,0.3,12.9,12,5.1,VII,2.68,5.512398441,0.205902443,26.7718943,-85.46799659,43.21855689,224.37,38.154
NLA06608-0235,33,0,8.6,15.1,0.3,0.2,15.6,64.5,5.1,13.9,0,10.1,0.7,1.3,12.1,4.6,11.6,VII,3.23,296.9051508,3.231371464,91.88208601,-85.75477789,41.3229061,250.67,23.368
NLA06608-0237,2.2,0,0,1.5,95.9,1.9,99.3,0.3,0.3,0,0,0,45,0,45,0.4,52.2,III,0.41,450.3431012,0.722841591,623.0176941,-115.1177953,38.38849036,1574.3,16.951
NLA06608-0238,28,0.1,3.7,26.4,1.1,0.5,28,1.3,16.3,1,0.2,4.4,0.1,0,4.5,0.6,7.5,VIII,12.59,83.04795387,33.75871224,2.460045078,-94.17531685,46.57881675,367.79,2.238
NLA06608-0239,16.5,0.3,9.1,65.5,1.3,3.3,70.1,18.2,0.3,6.6,0.6,21.7,1.3,1.3,24.3,6.5,1.8,XI,0.13,58589.12593,31.77007136,1844.16098,-85.55980719,35.01895093,193.18,8.194
NLA06608-0240,10.2,1.7,0.5,0,0.3,83.2,83.5,3.1,0.9,0,5.6,0,0.3,53.8,54.1,0,3.3,V,1.3,88.49051562,16.65988717,5.311591532,-107.5902123,48.47756954,677.97,7.63
NLA06608-0241,4,0.5,1.3,20.9,53.3,8.1,82.3,9.9,3.1,5,0,7.4,49.6,0.2,57.2,1.1,1.4,III,0.3,11329.02657,1.702226844,6655.415293,-111.7292621,42.29154287,1487,52.539
NLA06608-0242,3,0.2,6.2,62.1,1.1,0,63.2,8.2,17.3,5.4,0,20.4,0.2,0.2,20.8,5.5,10.4,XIV,0.19,134.5504184,3.201372478,42.02897955,-71.91051169,41.56832304,47.73,7.813
NLA06608-0243,20.7,0.6,1.3,10.2,16.7,47.3,74.2,16.3,1.6,0.3,2.1,0.1,0,19.7,19.8,0.4,6.9,IV,0.64,615207.043,1341.339019,458.6514179,-100.7421974,44.73647289,490.37,9.663
NLA06608-0244,12.4,0.3,1.5,5.7,70.4,11.2,87.3,9.6,0,2.1,4.3,0.4,10.9,23.3,34.6,0.1,0.7,IV,1.33,5271.525555,61.40977218,85.84180282,-99.23199838,33.73938795,360.62,1045.84
NLA06608-0245,9.5,0,0.9,45.7,32.6,17.2,95.5,0,0.8,4.1,0,14.7,13.2,20.6,48.5,0,9.6,III,1.11,42.40622455,1.527359691,27.76439944,-122.1300516,38.36396781,118.31,9.891
NLA06608-0247,4.5,0,5.8,0.8,0,6.7,7.5,75.2,5.1,14.5,0,2.2,0,5,7.2,19.1,2.6,VI,1.32,15.9856747,0.878914013,18.18798479,-96.96004,43.53474213,473.98,24.039
NLA06608-0253,1.8,0.2,6.9,11.1,0,15.1,26.2,45.9,20,0,1.2,14.2,0,14.2,28.4,28.7,35.9,IX,0.13,2.621110891,0.076600246,34.21804796,-81.83068716,32.47736836,62.25,19.02
NLA06608-0254,4,0,3.7,3.8,0,15.5,19.3,56.8,7.2,2.2,0,0,0,8.9,8.9,5.6,3.5,VI,1.06,18.63013823,0.964719807,19.31144991,-99.09494995,47.96678307,441.38,46.31
NLA06608-0255,5.2,0,32.3,18.5,0,9.2,27.7,15.1,0,30.6,0,21.1,0,8.5,29.6,14.9,0,XI,1.13,0.96269794,0.275797198,3.490600873,-85.31930179,35.94835771,565.35,6.852
NLA06608-0257,48.8,0.1,0,10.6,2,0.2,12.8,0.1,0,0.9,9.7,18.8,3,1.7,23.5,0,0,II,1.3,23307.11322,101.2762131,230.1341303,-115.2253416,48.54139505,750,1.552
NLA06608-0259,1.7,0,4.6,0.4,2.7,17.8,20.9,52.4,3.9,3.8,0,0,8.1,3.2,11.3,56.3,7.9,V,0.34,158.5758809,0.103893516,1526.330872,-98.99123974,46.37421211,593.82,11.705
NLA06608-0260,48,0,0.3,22.1,56.1,11.1,89.3,0.6,0.4,0.6,0,3,16.3,0.6,19.9,0,0,II,3.83,179.0318571,19.18981332,9.329525729,-106.6907196,36.67343618,2181,0.617
NLA06608-0268,7.8,0,4.8,41.2,0,27.5,68.7,20.9,0,4.5,0,49.8,0,4.6,54.4,0.8,0,IX,0.49,52.79355878,2.857856053,18.47313434,-96.32121976,35.50848975,236.95,13.367
NLA06608-0271,2,0.2,10.7,9.7,0,0.9,10.6,71.3,0.7,15.1,0,4.4,0,1.9,6.3,1.3,4.8,VI,0.11,338.291613,20.10568777,16.82566729,-83.87906608,40.47787067,303.7,12.545
NLA06608-0275,2.7,0.1,3.4,0.1,1.7,48.5,50.3,29.7,1.2,0,0,0,0,3.1,3.1,0.5,0,V,0.81,144.915395,0.562026163,257.8445712,-99.38087643,46.27199075,599.68,218.033
NLA06608-0276,13.7,22.1,0,48,0,27.5,75.5,0,0,0,24.5,42.1,0,26.2,68.3,0,0.2,II,2.83,2.844291058,0.4033013,7.052521423,-105.0043919,38.77637097,3323.93,0.333
NLA06608-0277,8.1,1.4,2,29.8,37,9.3,76.1,16.4,2.6,0.4,0,0,18.3,4,22.3,0,1.4,III,0.47,42146.04963,33.95548853,1241.214645,-113.4006122,42.6781739,1278.65,20.436
NLA06608-0279,2.6,0,3.2,3.8,0.9,0.8,5.5,60.3,14.3,1.7,0,3.7,0.7,1,5.4,15.5,19.3,VI,0.52,12.17738529,1.86683289,6.523018399,-93.8978566,44.19244227,300.84,22.485
NLA06608-0280,2.5,0,2.9,35.9,25.2,0,61.1,18.3,12.9,0,0,50.5,20.7,0,71.2,3.1,6.7,IX,0.15,1.096765014,0.053611843,20.45751373,-95.89426355,32.08989492,116.46,8.5
NLA06608-0281,4.2,0.1,33.2,40.6,0.7,6.9,48.2,16.3,0.4,10.8,0,45,0.5,5.7,51.2,2.9,2.7,IX,0.13,48.64835025,0.950283888,51.19349161,-80.57559837,35.49457482,196.08,7.676
NLA06608-0283,18.1,0.2,6.6,50.8,8.2,1.6,60.6,20.8,9.9,3,0,17.3,2,0,19.3,6.1,43.1,IX,0.39,39867.00272,47.31475925,842.5912623,-87.85257456,32.51233098,22.28,37.868
NLA06608-0284,1.3,0,3.7,10.5,2.1,57.2,69.8,25.8,0,0.3,0,10.6,2.7,38.4,51.7,20.2,0,V,0.05,34.84732101,0.165062926,211.1153719,-98.73027981,34.9138437,466.76,60.242
NLA06608-0285,1.7,1.3,2.5,37,0,0,37,56.7,2.1,33.5,0.9,15.8,0,0,15.8,14.6,19.3,XIV,0.01,206.83066,0.344588,600.225951,-75.56227311,38.55948746,1.55,13.037
NLA06608-0286,17.8,0,1.2,73.6,0,0,73.6,0,15.4,3.5,0,45.2,0,0,45.2,0,6.2,VIII,4.37,5.799764317,0.556243386,10.42666657,-88.82970363,46.15225085,497.39,0.765
NLA06608-0290,2.9,0.4,0,59.6,19.2,13.4,92.2,5.3,1.7,0,1,0,25.6,46.8,72.4,7.2,10.6,II,0.45,32.58240817,0.592389278,55.0016845,-120.5256858,42.19565154,1485,1.081
NLA06608-0291,49,0.1,7,8.5,0.8,0.8,10.1,65.7,4.8,3.4,0,7.8,0.8,0.4,9,3.4,2.5,VII,5.53,270.4511469,31.04867993,8.710552188,-88.99784821,43.81382063,242.59,36.619
NLA06608-0293,5.5,0,46.2,40.9,0.7,0,41.6,5.5,2.6,51.8,0,10,0,0,10,2.6,4.2,XIV,0.3,5.871827821,0.235524262,24.93088301,-73.50316356,41.38426053,136.47,45.759
NLA06608-0294,5.1,0,8.3,34.1,2.9,0,37,33.6,2.5,6.3,0,11.3,2.9,0,14.2,18.5,9.7,VIII,0.26,4.5634217,0.761953394,5.989108699,-72.11517323,44.95223074,312.01,21.461
NLA06608-0295,4.6,0.1,3.4,0.1,0,31.4,31.5,38,10.8,0,0,0,0,30.3,30.3,1.6,0,VI,1.47,29.17196164,0.184312026,158.2748683,-97.63176411,45.18747233,532.26,15.036
NLA06608-0297,2.7,0,24.9,10.4,0,9.7,20.1,48,2.7,11,0,37.4,0,6.9,44.3,23.7,10.7,IX,0.63,0.707771907,0.040366747,17.53353836,-81.67207159,33.84097049,186.93,8.472
NLA06608-0299,19.2,0,33.4,4,3.5,1.5,9,36.5,16.9,29.2,0,2,0,0,2,5.2,30.6,VII,2.18,10.36784023,0.375227807,27.63078865,-85.2449775,41.45660059,304.03,38.01
NLA06608-0302,2.5,0,6,3.7,0,0,3.7,44.5,0,0.2,0,0,0,0,0,45.8,0,VI,0.66,0.426794489,0.126514457,3.373483941,-97.02426153,45.91703876,355.11,68.424
NLA06608-0303,4.4,0,26.9,18.3,0,0.7,19,50.7,0,51.2,0,9.4,0,3.6,13,3.5,0,VI,0.19,34.71130308,0.807189637,43.00266194,-82.72837965,41.08805669,249.78,55.069
NLA06608-0306,1.5,0.2,0.9,29.2,64.7,0.1,94,4.5,0.2,0,0,0,59.4,0,59.4,39.1,0,III,0.33,1214.918296,1.078299604,1126.698268,-119.4133477,43.41788272,1268.55,3.189
NLA06608-0312,3.5,0,8.6,10.7,0.1,34.7,45.5,43.9,0.3,0,0,34.4,0,33.6,68,6,4.4,IX,0.09,8.355724092,0.118597478,70.4544838,-95.54639054,38.81717464,320.12,5.493
NLA06608-0313,2,1.3,27.8,32.9,4.7,17.5,55.1,5.1,8.2,32.9,0,12.1,1.5,5.3,18.9,6.5,18.2,IX,0.12,19.58418289,0.156237424,125.3488594,-79.6893777,34.88602671,85.14,5.076
NLA06608-0318,5.2,0.8,6.5,51.9,6.3,3,61.2,5.6,9.5,3,0,53.4,2.3,7.4,63.1,1.1,3.4,VIII,0.63,4.122114999,0.326482637,12.62583222,-92.43469487,47.46148555,430.53,37.433
NLA06608-0319,3,0.3,4.6,71.9,1.2,7.7,80.8,13.4,0.1,3.3,0.9,63.2,0.6,7.7,71.5,17.5,0.2,IX,0.02,30.7707151,1.007268008,30.548687,-83.11204858,34.72229815,265.78,1.783
NLA06608-0324,5.5,3.2,4.9,69.8,0,8.4,78.2,12.1,0,3.5,2.1,52.1,0,5.2,57.3,7.6,0,XI,0.4,19.35790253,0.29682555,65.21642941,-82.20271516,36.94420902,469.85,8.531
NLA06608-0325,3.3,0,63.5,1.5,0,0.4,1.9,0,10.5,43.6,0,1.6,0,0.7,2.3,0,21.9,XII,0.31,1.995491514,0.628038282,3.177340572,-81.43794893,28.56369452,26.24,13.267
NLA06608-0326,6.4,0,21.7,58,0.5,0.3,58.8,2.8,8.5,24.5,0,12.2,0,0.2,12.4,7.7,15.6,XIV,0.48,39.63486572,0.673890954,58.81495439,-72.04012641,41.35719487,6.71,13.092
NLA06608-0327,1.3,0,3.6,30.4,1.1,0,31.5,33.8,27.2,12.3,0,0.7,0,0,0.7,27.2,26.5,X,0.15,18.40153483,0.413189242,44.53536772,-91.37124941,31.70973689,16.5,11.649
NLA06608-0328,3.5,0,11.4,54.9,10.9,0,65.8,4.7,13.2,8.5,0,8.9,3.3,0,12.2,0.5,18.2,IX,0.22,656.1578102,33.51525738,19.57788367,-93.87023429,32.515555,51.51,16.45
NLA06608-0330,5,0.1,6,42.7,1.6,8.7,53,8.8,29,30.4,0.7,2.4,0,0.6,3,0.2,14.6,VIII,0.12,3244.181703,1.151075948,2818.390662,-83.45698555,45.06291593,182.12,6.902
NLA06608-0332,28.3,0.1,8.9,42.9,0.5,3.4,46.8,42.2,0.6,4.1,0,31.3,0.4,3,34.7,1.8,2.1,XI,0.43,4138.381602,54.62694674,75.75714641,-94.96969524,35.64054377,182.13,8.737
NLA06608-0333,9.1,0.7,0.2,26.6,0,0,26.6,2.5,2.6,0.9,1,16,0,0,16,4.7,3.9,IX,1.81,12.69343502,9.207200566,1.378642176,-74.85056841,40.62803319,115.69,33.874
NLA06608-0334,3.1,0,5,0.2,0,20.9,21.1,66.8,4.9,1.9,0,0,0,13.8,13.8,1.5,7.9,VI,0.32,600.7554544,5.012989105,119.8397686,-100.758717,48.31405586,450.56,57.658
NLA06608-0337,8,0.1,10.2,48.7,2.4,0,51.1,17.8,10.5,2.1,2.6,31.2,0.5,3.1,34.8,0,21.7,II,2.85,4.655307054,0.518523035,8.978013974,-122.6562431,48.39382391,2.65,41.167
NLA06608-0339,7.8,0,2.9,0.1,1,51.2,52.3,23.6,0.4,0.5,0,0,0,0,0,0.7,0,V,3.16,26.44520426,0.650743923,40.63841909,-99.42452982,46.11443869,596.04,143.13
NLA06608-0340,14,0.4,0,94.9,1,3.1,99,0,0,0,0,66.7,16,0.9,83.6,0,0,II,0.5,59.32999991,0.110274092,538.0230191,-105.8760128,35.69079767,2280.73,1.082
NLA06608-0341,11.5,0.3,5.6,42,10.6,1.9,54.5,23.1,9.5,1.9,0,1.4,1.3,0.4,3.1,0.6,1.9,VII,0.21,3523.602734,207.0045539,17.02186096,-75.93516194,43.20849339,112.31,23.415
NLA06608-0343,2.6,0,4.5,0.6,0,50.5,51.1,15.5,7.1,2.1,0,0.2,0,9.5,9.7,6.9,5.4,VI,1.27,22.60840937,4.27244916,5.291674289,-96.63532038,44.87173399,530.52,14.166
NLA06608-0344,8.2,0,3.4,7.7,0,52.6,60.3,32.1,0.1,3.5,0,4.3,0,27,31.3,0,1.3,VI,1.46,215.0066462,6.733547134,31.93066625,-96.87657153,40.96440578,390.54,8.692
NLA06608-0345,5.3,0,47.9,47.6,0.1,0.5,48.2,0.4,0,49.7,0,26.1,0.8,0,26.9,5.8,0,IX,0.29,2.892162477,0.11042643,26.19085374,-79.84411222,36.6584792,213.8,6.103
NLA06608-0350,7.6,0,1,35.9,7,1.1,44,0.1,51.7,4.3,0,23.5,1.2,0,24.7,0,24.8,VIII,1.5,28.42734277,0.352866979,80.56107389,-90.6606696,45.7646886,442.81,0.401
NLA06608-0354,2.9,0,7.2,72.8,0,0,72.8,0,0,3.7,0,62.6,0,0,62.6,0,0,XIV,0.18,1.146197106,0.219604974,5.219358583,-71.80704144,42.51316899,255.8,5.762
NLA06608-0356,2.4,0,0.7,0.7,3.7,83.3,87.7,7.1,2.2,0,0,0.3,4.2,36.8,41.3,0,11.7,IV,0.56,54.02694497,0.918089692,58.84713165,-104.5942811,36.5624187,1831,26.841
NLA06608-0357,3.3,0,2.6,82.4,1.1,0.1,83.6,0,3.3,2,0,55.5,0.9,0,56.4,0.3,2.4,VIII,0.28,5.5593,0.584636816,9.508980358,-73.13778739,42.31280493,536.84,3.401
NLA06608-0358,2.4,0,0,88.9,1.9,0,90.8,0,5.9,0,0,55.8,1,0,56.8,0,9.2,VIII,0.03,5.291290711,0.131074368,40.3686151,-71.13479653,44.84025867,444.3,0.219
NLA06608-0359,3.9,0.1,4.8,2.1,0,15.7,17.8,67.3,5.9,3.6,0.1,3.3,0,2.7,6,9.7,4.2,VI,0.19,2844.916568,48.21588411,59.00372088,-96.62636247,45.40860134,294.63,12.814
NLA06608-0361,9.4,0.1,16,56.3,1.8,3.1,61.2,19.2,0.4,14.4,0,37.9,0.2,2.6,40.7,2.6,0.7,IX,0.25,7818.128729,45.28488176,172.6432404,-81.04741516,35.02063348,161.62,8.577
NLA06608-0363,13,0.2,6.5,8.5,0.3,0.8,9.6,64.7,15.5,22.2,0,5.2,0.1,0.5,5.8,15.6,9.4,VII,0.17,375.431381,2.945937826,127.4403613,-85.33088977,41.93460679,258.64,22.426
NLA06608-0366,18,0,3.4,42.2,2.1,3.3,47.6,42.2,3.8,5.6,0,48.5,0.9,0.4,49.8,2.2,2.8,VIII,0.6,85.47353351,2.091807756,40.86108452,-95.26723865,46.94267011,447.74,6.698
NLA06608-0367,6.4,0.1,12.4,42.7,0.1,5.9,48.7,30.2,0.9,5.2,0,24.3,0,2.3,26.6,6,2.1,VII,0.23,93.74916301,5.683463456,16.49507624,-81.22089462,41.36496934,337,45.629
NLA06608-0369,43.6,0,4.8,57.1,2.7,0.4,60.2,15.4,1.8,2.5,0,20,2.1,0,22.1,3.6,2,VIII,2.31,18.03217055,3.066713126,5.879966534,-72.31186438,44.58635561,426.96,5.221
NLA06608-0372,13.7,0.1,4.7,33.3,23.5,36,92.8,0.7,0,4.2,0,1.7,22.9,16.6,41.2,15.6,1.8,IV,1.48,22.05176047,0.379569552,58.09675817,-105.0515471,38.4638561,1672,1.836
NLA06608-0373,46.5,0,37.6,46.4,0.5,0.1,47,0,0.2,32.9,0.1,21.2,1.3,0,22.5,0,0.6,II,9.34,17.20703067,3.023385348,5.691312449,-117.1853787,34.25648145,1559.92,15.739
NLA06608-0376,17,0,4.3,32.4,0,53.5,85.9,5,0,2,0,36.3,0,12.2,48.5,0.3,0,IX,0.75,911.8233935,42.2397665,21.5868474,-96.12859695,36.30884018,217.74,26.447
NLA06608-0377,2.1,0,2.9,7.4,0,0,7.4,0,0,28.4,0,24,0,0,24,6.5,4.2,XI,0.66,0.067819939,0.054598234,1.242163602,-76.77414252,40.86340465,135.37,14.137
NLA06608-0378,15.9,2.1,0,19.1,13.9,58.5,91.5,3.1,0.7,0,1.8,0,0.2,39.1,39.3,0.4,0.2,V,0.88,278.0809006,5.322075413,52.25046228,-112.4475051,47.55716773,1264,1.272
NLA06608-0384,1.5,0,0,0.1,0,0.7,0.8,0,0.7,2.8,0,1.4,0,35,36.4,1.7,4.6,V,1.39,0.70941871,0.707246176,1.003071821,-103.1433201,48.71606442,672.26,83.469
NLA06608-0385,2.2,4.1,0,51.8,26.9,13.7,92.4,1.9,0.1,0,0,18.6,8.2,32.4,59.2,0.9,0,V,2.03,23.03319588,0.398408993,57.81294169,-112.8672712,48.24355,1469.29,6.756
NLA06608-0386,12.8,1.7,6.1,87.6,0,0,87.6,2.7,0,15.6,0,41.3,0,0,41.3,1.5,0,XI,0.51,32.57822865,0.315466014,103.2701692,-78.46066192,40.49157546,409.84,8.52
NLA06608-0388,21.4,0,3.1,86.9,0.1,2.5,89.5,0,0,3.4,0.1,64.4,0.1,0.8,65.3,0.3,0,XI,1.48,11.81207192,0.905569211,13.04380911,-83.70494798,36.68164988,390.75,0.774
NLA06608-0393,42.5,4.1,1.6,56.5,26.4,9,91.9,0.1,0.1,6.6,0.3,11,19.8,27.1,57.9,0,0,III,0.3,2539.357088,4.013816881,632.6539459,-120.5721188,37.89444471,155.75,0.844
NLA06608-0395,12.6,0.4,10.2,62.3,3.2,3.9,69.4,17,1.2,4.3,0.8,36.2,1.2,3.2,40.6,8.2,3.2,XI,0.22,23343.85153,47.68351596,489.5581012,-86.48006432,33.09780391,117.88,10.62
NLA06608-0399,3.5,0.3,7.1,25.1,0.1,1.2,26.4,38.6,23.4,5.6,2,51.1,0,0,51.1,0,23.6,VII,0.28,190.9804416,0.187308107,1019.60585,-83.99670111,42.42304224,268.4,25.353
NLA06608-0401,50,0.2,3.1,49.2,3.4,1.6,54.2,21.7,8.3,6.3,0.3,8.2,0.2,0.2,8.6,4.7,3.4,VIII,1.74,224.0750265,26.77177683,8.36982274,-68.23140034,47.17784258,177.26,3.779
NLA06608-0402,2.3,0,17,54.6,7,11.7,73.3,0,2.2,41.9,0,18.9,1.4,14.6,34.9,0,6.2,II,0.29,0.642693828,0.074511504,8.625430886,-124.0780934,42.88974892,85.81,4.942
NLA06608-0403,34.1,0,3.8,61.9,2.4,0.6,64.9,9.8,10.7,0.7,0,7.4,0.4,0,7.8,0.2,5.3,VIII,5.37,2730.420858,66.05134097,41.33785655,-94.56183848,47.39595432,396.79,4.874
NLA06608-0405,4,0,1.8,84.7,0.7,0,85.4,9.2,0.4,0.9,0,69.4,0,0,69.4,1.1,2.8,VII,0.25,3.55255085,0.126194284,28.15144028,-75.87948445,41.97137282,408.87,1.458
NLA06608-0406,2.5,0.2,0.8,78,13,1.3,92.3,0,0.1,0,1.2,40.4,4.9,6.1,51.4,0,0,II,0.26,22.69871004,1.418718591,15.99944498,-121.7044304,45.18038118,1072.83,0.628
NLA06608-0407,3.5,0,0.9,0,0,3.8,3.8,32.7,4.8,3.5,0,0,0,5,5,11.3,0.6,VI,1.33,0.970677055,0.274683107,3.533806886,-97.75438416,45.09335555,535.5,24.042
NLA06608-0408,9.8,0,0.2,6.9,0,90.2,97.1,0,0,0.7,0,34.4,0,23.8,58.2,0,0,IX,0.35,33.16882255,0.8285156,40.03403503,-97.28183273,34.36882178,319.4,1.415
NLA06608-0413,3,0.2,5.5,57.9,0.6,2.4,60.9,30.8,0.7,1,0,79.5,0,0,79.5,0,3.9,IX,0.19,6.940415637,0.085576719,81.1016795,-77.7454141,36.56057181,65.65,6.455
NLA06608-0414,1,0,2.4,61.7,0,2,63.7,0,32.9,0,0,33.8,0,0.8,34.6,0,58.4,VIII,0.47,4.252180296,0.195756811,21.72174891,-91.61045649,46.13180055,368.16,0.233
NLA06608-0418,2.6,0,4.9,59.1,0,0,59.1,2.2,2,4.1,0,49.1,0,0,49.1,1.6,3.9,VIII,0.39,2.211010459,0.51280776,4.311577615,-71.9999278,42.76982559,365.37,15.346
NLA06608-0421,5.8,0,22.1,41.1,0,0,41.1,6.6,26.4,25,0,33.3,0,0,33.3,0,15.1,VII,0.05,12.49866165,0.258657092,48.32135687,-73.76674325,43.09504296,86.43,65.636
NLA06608-0425,3.2,0.4,1.4,56.5,38.3,1.5,96.3,0.6,0.3,6.9,0,1.1,28.6,2,31.7,1.1,3.7,II,0.27,174.6328042,1.443154395,121.007707,-111.8406157,38.60231182,2132,6.821
NLA06608-0426,7.7,0,8.7,38.3,1.6,9.3,49.2,1,15.7,13,0,12.7,0.2,3.5,16.4,0.3,11,VIII,1.86,7.085521907,1.599850198,4.42886585,-85.07388127,43.8382238,319.89,8.5
NLA06608-0432,5.5,0.1,7.4,24.8,16,0.3,41.1,41.5,6.9,0.9,0,7.8,1.3,0,9.1,1.1,5.3,IX,0.18,2570.762187,39.0784138,65.78471174,-90.07170002,34.72092203,65.5,3.999
NLA06608-0433,97,0.1,5.2,61,1.7,0.7,63.4,14.2,5.5,1.9,0.3,3.3,0.2,0.1,3.6,2.3,3,VII,1.22,18844.17595,1073.599005,17.55234111,-73.29262702,44.52251138,28.84,13.296
NLA06608-0435,5.2,0,2,70.3,0.7,0.2,71.2,1.5,19.2,0.9,0,21,0.1,0.2,21.3,0.4,37.5,VIII,1.03,45.73855548,3.686973816,12.40544624,-90.69813817,45.16826567,383.09,1.012
NLA06608-0436,8.2,0,5.7,76.8,0.6,1.8,79.2,9.9,0.4,11.7,0,45.1,0.3,1.5,46.9,0.2,1.4,XI,0.13,4000.763172,5.001143836,799.9696276,-92.9382529,34.45197764,91.08,2.173
NLA06608-0439,0.9,0,2.6,0.1,5.4,46.1,51.6,31.7,0.5,0,0,0,1.3,44,45.3,0.5,0,V,0.38,8.996990048,0.174838959,51.45872579,-99.23111059,45.6434979,594.19,41.4
NLA06608-0440,9,0,6,2.6,0,47.4,50,37.8,0,8.7,0,7.5,0,25.4,32.9,2.8,0,V,0.35,41.47348549,1.796547197,23.08510768,-97.34810228,36.23894258,329.73,15.02
NLA06608-0442,2.2,0,5.8,0.2,0,20.6,20.8,60,5.1,6,0,0,0,30.9,30.9,42.2,10.3,V,1.15,31.36362524,0.301718505,103.9499557,-101.9047579,48.28610194,659.73,67.966
NLA06608-0444,,0,49.1,15.9,13.9,0,29.8,6.7,2.4,22.9,0,32.9,16.7,0,49.6,5.9,7.3,IX,0,0.662718791,0.043988991,15.06556018,-89.91161609,34.16578918,92.35,1.369
